transaction_unique_id,seller_company_name,customer_company_name,ferc_tariff_reference,contract_service_agreement,transaction_unique_identifier,transaction_begin_date,transaction_end_date,trade_date,exchange_brokerage_service,type_of_rate,time_zone,point_of_delivery_balancing_authority,point_of_delivery_specific_location,class_name,term_name,increment_name,increment_peaking_name,product_name,transaction_quantity,price,rate_units,standardized_quantity,standardized_price,total_transmission_charge,total_transaction_charge
T33367244,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9192,2020-01-19T03:45:00,2020-01-19T03:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367245,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9193,2020-01-19T03:50:00,2020-01-19T03:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367246,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9194,2020-01-19T03:55:00,2020-01-19T04:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367247,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9195,2020-01-19T04:00:00,2020-01-19T04:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367248,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9196,2020-01-19T04:05:00,2020-01-19T04:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367249,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9197,2020-01-19T04:10:00,2020-01-19T04:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5833,3,$/MWH,,,0,4.75
T33367250,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9198,2020-01-19T04:15:00,2020-01-19T04:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5417,3,$/MWH,,,0,4.63
T33367251,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9199,2020-01-19T04:20:00,2020-01-19T04:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5667,3,$/MWH,,,0,4.7
T33367252,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9200,2020-01-19T04:25:00,2020-01-19T04:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.525,3,$/MWH,,,0,4.57
T33367253,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9201,2020-01-19T04:30:00,2020-01-19T04:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.5583,3,$/MWH,,,0,4.67
T33367254,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9202,2020-01-19T04:35:00,2020-01-19T04:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6083,3,$/MWH,,,0,4.83
T33367255,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9203,2020-01-19T04:40:00,2020-01-19T04:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.65,3,$/MWH,,,0,4.95
T33367256,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9204,2020-01-19T04:45:00,2020-01-19T04:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367257,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9205,2020-01-19T04:50:00,2020-01-19T04:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,3,$/MWH,,,0,5
T33367258,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9206,2020-01-19T04:55:00,2020-01-19T05:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.6667,21.1,$/MWH,,,0,35.17
T33367259,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9207,2020-01-19T05:00:00,2020-01-19T05:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367260,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9208,2020-01-19T05:05:00,2020-01-19T05:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367261,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9209,2020-01-19T05:10:00,2020-01-19T05:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367262,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9210,2020-01-19T05:15:00,2020-01-19T05:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367263,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9211,2020-01-19T05:20:00,2020-01-19T05:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367264,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9212,2020-01-19T05:25:00,2020-01-19T05:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367265,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9213,2020-01-19T05:30:00,2020-01-19T05:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367266,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9214,2020-01-19T05:35:00,2020-01-19T05:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367267,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9215,2020-01-19T05:40:00,2020-01-19T05:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367268,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9216,2020-01-19T05:45:00,2020-01-19T05:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367269,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9217,2020-01-19T05:50:00,2020-01-19T05:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.6667,21.1,$/MWH,,,0,14.07
T33367270,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9218,2020-01-19T05:55:00,2020-01-19T06:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,24.22,$/MWH,,,0,10.09
T33367271,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9219,2020-01-19T06:00:00,2020-01-19T06:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,24.22,$/MWH,,,0,14.13
T33367272,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9220,2020-01-19T06:05:00,2020-01-19T06:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,24.22,$/MWH,,,0,14.13
T33367273,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9221,2020-01-19T06:10:00,2020-01-19T06:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,24.22,$/MWH,,,0,14.13
T33367274,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9222,2020-01-19T06:15:00,2020-01-19T06:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.425,24.22,$/MWH,,,0,10.29
T33367275,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9223,2020-01-19T06:20:00,2020-01-19T06:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.3167,24.22,$/MWH,,,0,7.67
T33367276,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9224,2020-01-19T06:25:00,2020-01-19T06:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.2333,24.22,$/MWH,,,0,5.65
T33367277,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9225,2020-01-19T06:30:00,2020-01-19T06:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.175,24.22,$/MWH,,,0,4.24
T33367278,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9226,2020-01-19T06:35:00,2020-01-19T06:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.125,65.89,$/MWH,,,0,8.24
T33367279,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9227,2020-01-19T06:40:00,2020-01-19T06:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.0917,65.9,$/MWH,,,0,6.04
T33367280,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9228,2020-01-19T06:45:00,2020-01-19T06:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.0583,71.32,$/MWH,,,0,4.16
T33367281,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9229,2020-01-19T06:50:00,2020-01-19T06:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.0333,71.32,$/MWH,,,0,2.38
T33367282,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9230,2020-01-19T06:55:00,2020-01-19T07:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.45,10.71,$/MWH,,,0,4.82
T33367283,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9231,2020-01-19T07:00:00,2020-01-19T07:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,10.75,$/MWH,,,0,6.27
T33367284,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9232,2020-01-19T07:05:00,2020-01-19T07:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,10.76,$/MWH,,,0,6.28
T33367285,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9233,2020-01-19T07:10:00,2020-01-19T07:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,6,$/MWH,,,0,3.5
T33367286,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9234,2020-01-19T07:15:00,2020-01-19T07:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,11.37,$/MWH,,,0,6.63
T33367287,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9235,2020-01-19T07:20:00,2020-01-19T07:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,11.21,$/MWH,,,0,6.54
T33367288,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9236,2020-01-19T07:25:00,2020-01-19T07:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,6,$/MWH,,,0,3.5
T33367289,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9237,2020-01-19T07:30:00,2020-01-19T07:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,10.75,$/MWH,,,0,6.27
T33367290,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9238,2020-01-19T07:35:00,2020-01-19T07:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,6.86,$/MWH,,,0,4
T33367291,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9239,2020-01-19T07:40:00,2020-01-19T07:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,10.8,$/MWH,,,0,6.3
T33367292,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9240,2020-01-19T07:45:00,2020-01-19T07:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,10.91,$/MWH,,,0,6.36
T33367293,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9241,2020-01-19T07:50:00,2020-01-19T07:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,7.48,$/MWH,,,0,4.36
T33367294,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9242,2020-01-19T07:55:00,2020-01-19T08:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,11.25,$/MWH,,,0,6.56
T33367295,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9243,2020-01-19T08:00:00,2020-01-19T08:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,7.37,$/MWH,,,0,4.3
T33367296,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9244,2020-01-19T08:05:00,2020-01-19T08:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4917,11.36,$/MWH,,,0,5.59
T33367297,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9245,2020-01-19T08:10:00,2020-01-19T08:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4583,11.39,$/MWH,,,0,5.22
T33367298,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9246,2020-01-19T08:15:00,2020-01-19T08:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4833,16.34,$/MWH,,,0,7.9
T33367299,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9247,2020-01-19T08:20:00,2020-01-19T08:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5167,16.35,$/MWH,,,0,8.45
T33367300,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9248,2020-01-19T08:25:00,2020-01-19T08:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5083,7.36,$/MWH,,,0,3.74
T33367301,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9249,2020-01-19T08:30:00,2020-01-19T08:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5167,7.35,$/MWH,,,0,3.8
T33367302,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9250,2020-01-19T08:35:00,2020-01-19T08:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,6,$/MWH,,,0,3.5
T33367303,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9251,2020-01-19T08:40:00,2020-01-19T08:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5333,6,$/MWH,,,0,3.2
T33367304,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9252,2020-01-19T08:45:00,2020-01-19T08:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.525,6,$/MWH,,,0,3.15
T33367305,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9253,2020-01-19T08:50:00,2020-01-19T08:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.525,6,$/MWH,,,0,3.15
T33367306,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9254,2020-01-19T08:55:00,2020-01-19T09:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.525,6,$/MWH,,,0,3.15
T33367307,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9255,2020-01-19T09:00:00,2020-01-19T09:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5417,6,$/MWH,,,0,3.25
T33367308,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9256,2020-01-19T09:05:00,2020-01-19T09:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5583,4.83,$/MWH,,,0,2.7
T33367309,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9257,2020-01-19T09:10:00,2020-01-19T09:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,4.83,$/MWH,,,0,2.82
T33367310,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9258,2020-01-19T09:15:00,2020-01-19T09:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,4.83,$/MWH,,,0,2.82
T33367311,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9259,2020-01-19T09:20:00,2020-01-19T09:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5167,4.83,$/MWH,,,0,2.5
T33367312,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9260,2020-01-19T09:25:00,2020-01-19T09:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5,6,$/MWH,,,0,3
T33367313,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9261,2020-01-19T09:30:00,2020-01-19T09:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5,6,$/MWH,,,0,3
T33367314,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9262,2020-01-19T09:35:00,2020-01-19T09:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5167,6,$/MWH,,,0,3.1
T33367315,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9263,2020-01-19T09:40:00,2020-01-19T09:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5417,6,$/MWH,,,0,3.25
T33367316,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9264,2020-01-19T09:45:00,2020-01-19T09:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5333,6,$/MWH,,,0,3.2
T33367317,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9265,2020-01-19T09:50:00,2020-01-19T09:53:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.2799,7.33,$/MWH,,,0,2.05
T33367318,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9266,2020-01-19T09:53:00,2020-01-19T09:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.268,6,$/MWH,,,0,1.61
T33367319,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9267,2020-01-19T09:55:00,2020-01-19T09:55:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.0019,6,$/MWH,,,0,0.01
T33367320,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9268,2020-01-19T09:55:00,2020-01-19T10:00:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.5833,6,$/MWH,,,0,3.5
T33367321,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9269,2020-01-19T10:00:00,2020-01-19T10:05:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4167,6,$/MWH,,,0,8.5
T33367322,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9270,2020-01-19T10:05:00,2020-01-19T10:10:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.3583,6,$/MWH,,,0,8.15
T33367323,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9271,2020-01-19T10:10:00,2020-01-19T10:15:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.35,6,$/MWH,,,0,8.1
T33367324,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9272,2020-01-19T10:15:00,2020-01-19T10:20:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4167,6,$/MWH,,,0,8.5
T33367325,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9273,2020-01-19T10:20:00,2020-01-19T10:25:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.4167,6,$/MWH,,,0,8.5
T33367326,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9274,2020-01-19T10:25:00,2020-01-19T10:30:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.3083,6,$/MWH,,,0,7.85
T33367327,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9275,2020-01-19T10:30:00,2020-01-19T10:35:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2917,6,$/MWH,,,0,7.75
T33367328,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9276,2020-01-19T10:35:00,2020-01-19T10:40:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.3167,6,$/MWH,,,0,7.9
T33367329,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9277,2020-01-19T10:40:00,2020-01-19T10:45:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.3333,6,$/MWH,,,0,8
T33367330,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T9278,2020-01-19T10:45:00,2020-01-19T10:50:00,2020-01-19,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.3333,6,$/MWH,,,0,8
